row_id,site,rating_raw,written_date,trip_type,text_len_chars,llm_sentiment,llm_score,llm_emotion,llm_safety,llm_pricing,llm_service,llm_cleanliness,llm_atmosphere,llm_problems,llm_price_perception,llm_recommendation,llm_revisit,llm_keywords
13429,bahia,4 of 5 bubbles,2015-09-27,Friends,132,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""definitely visit"", ""beautifully decorated"", ""lovely architecture"", ""short visit""]"
13430,bahia,4 of 5 bubbles,2015-09-27,Couples,195,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""white walls"", ""marble"", ""impressive"", ""structure shine""]"
13431,bahia,5 of 5 bubbles,2015-09-26,Friends,254,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Not_mentioned,Not_mentioned,"[""impressive"", ""intricate stonework"", ""interesting plants"", ""good value"", ""10DHS""]"
13432,bahia,3 of 5 bubbles,2015-09-25,Couples,256,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,[],Cheap,Yes,Not_mentioned,"[""spare hour"", ""empty rooms"", ""garden courtyard"", ""\u20ac1 admission""]"
13433,bahia,4 of 5 bubbles,2015-09-24,Couples,172,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""lovely palace"", ""low entrance fee"", ""worth a visit"", ""decorated walls"", ""natural colors""]"
13434,bahia,5 of 5 bubbles,2015-09-23,,125,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""cheap admission"", ""ornate details"", ""incredible"", ""quick visit""]"
13435,bahia,4 of 5 bubbles,2015-09-22,Friends,144,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""lovely place"", ""beautiful"", ""amazing"", ""architectural design"", ""garden""]"
13436,bahia,4 of 5 bubbles,2015-09-22,Couples,278,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""10d entry"", ""pleasant grounds"", ""courtyard"", ""high ceilings"", ""short visit""]"
13437,bahia,5 of 5 bubbles,2015-09-20,Friends,186,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful palace"", ""mosaic floors"", ""ceilings"", ""well maintained"", ""glad to see""]"
13438,bahia,5 of 5 bubbles,2015-09-19,,589,Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""ruler's palace"", ""empty rooms"", ""beautiful sealing"", ""carved stone"", ""local guide""]"
13439,bahia,5 of 5 bubbles,2015-09-19,,272,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""really nice"", ""interesting"", ""wonderful architecture"", ""nice ambiance"", ""wood ceiling""]"
13440,bahia,5 of 5 bubbles,2015-09-19,,168,Positive,4,Surprise,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""impressive"", ""hidden"", ""dodgy streets"", ""worth it""]"
13441,bahia,4 of 5 bubbles,2015-09-16,,244,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful building"", ""tiles"", ""detailing"", ""ornate"", ""guide""]"
13442,bahia,3 of 5 bubbles,2015-09-16,Friends,389,Negative,2,Frustration,Not_mentioned,Neutral,Negative,Not_mentioned,Neutral,"[""Lack of information""]",Neutral,No,No,"[""not interesting"", ""no signs"", ""beautiful ceilings"", ""look elsewhere""]"
13443,bahia,4 of 5 bubbles,2015-09-16,Couples,184,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful palace"", ""gracious living"", ""decorated"", ""spacious rooms""]"
13444,bahia,5 of 5 bubbles,2015-09-15,,117,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""well worth"", ""fascinating place"", ""details"", ""admission""]"
13445,bahia,3 of 5 bubbles,2015-09-15,Couples,163,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""5 dirhams"", ""impressive architecture"", ""quick visit""]"
13446,bahia,4 of 5 bubbles,2015-09-15,,181,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""loved"", ""amazing history"", ""10 dirhams"", ""mad to miss""]"
13447,bahia,3 of 5 bubbles,2015-09-15,Couples,149,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,"[""Short visit duration""]",Cheap,Yes,Not_mentioned,"[""pretty"", ""peaceful"", ""entry fee"", ""short visit""]"
13448,bahia,3 of 5 bubbles,2015-09-14,Couples,120,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,"[""Limited things to see"", ""Short visit duration""]",Cheap,Yes,Not_mentioned,"[""worth a visit"", ""10Dh"", ""limited things to see"", ""short visit""]"
13449,bahia,3 of 5 bubbles,2015-09-13,,143,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Cheap,Yes,Not_mentioned,"[""cheap"", ""nice break"", ""pretty ceilings"", ""far""]"
13450,bahia,4 of 5 bubbles,2015-09-13,Couples,271,Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,"[""Lack of information""]",Not_mentioned,Yes,Not_mentioned,"[""guide"", ""beautiful building"", ""understood"", ""history""]"
13451,bahia,4 of 5 bubbles,2015-09-13,Couples,153,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""pretty"", ""cool"", ""quiet"", ""worth a wander""]"
13452,bahia,3 of 5 bubbles,2015-09-13,,111,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Limited entry time""]",Not_mentioned,Neutral,Not_mentioned,"[""limited entry time"", ""hard to fit"", ""nice""]"
13453,bahia,4 of 5 bubbles,2015-09-12,Friends,119,Neutral,3,Neutral,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,"[""Short visit duration""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""nice architecture"", ""not too big"", ""20 minutes"", ""10dir""]"
13454,bahia,5 of 5 bubbles,2015-09-12,Couples,127,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""well preserved"", ""historic building"", ""Medina"", ""must see""]"
13455,bahia,4 of 5 bubbles,2015-09-11,Couples,198,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""architecture"", ""peaceful"", ""craftsmanship"", ""gardens"", ""worth a visit""]"
13456,bahia,4 of 5 bubbles,2015-09-11,Couples,254,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful"", ""accessible"", ""tour guide"", ""worth a visit"", ""culture""]"
13457,bahia,4 of 5 bubbles,2015-09-11,Friends,251,Positive,5,Joy,Not_mentioned,Positive,Positive,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""private guide"", ""beautiful architecture"", ""stunning ceilings"", ""cheap entry"", ""worth visiting""]"
13458,bahia,5 of 5 bubbles,2015-09-10,Couples,413,Positive,5,Surprise,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""impressed"", ""beautiful palace"", ""impressive decor"", ""easy to find"", ""recommended""]"
13459,bahia,4 of 5 bubbles,2015-09-09,Couples,104,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""day tour"", ""lovely palace"", ""beautifully decorated ceilings""]"
13460,bahia,4 of 5 bubbles,2015-09-09,Couples,236,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Poor_condition""]",Not_mentioned,Yes,Not_mentioned,"[""beautifully conserved"", ""decorations"", ""gardens"", ""must see"", ""parts closed""]"
13461,bahia,5 of 5 bubbles,2015-09-07,Couples,111,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""must see"", ""tilework"", ""cool corridors"", ""tiny entrance fee""]"
13462,bahia,4 of 5 bubbles,2015-09-07,Couples,173,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""adrenaline walk"", ""restored rooms"", ""amazing rooms"", ""architecture""]"
13463,bahia,4 of 5 bubbles,2015-09-07,,365,Positive,4,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Other""]",Not_mentioned,Yes,Not_mentioned,"[""pretty palace"", ""well preserved"", ""no English signage"", ""beautifully designed"", ""recommend""]"
13464,bahia,3 of 5 bubbles,2015-09-07,,268,Positive,4,Joy,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Other""]",Cheap,Yes,Not_mentioned,"[""worth a visit"", ""fantastic architecture"", ""calm"", ""cheap entry"", ""little information""]"
13465,bahia,5 of 5 bubbles,2015-09-06,Friends,300,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""beautiful place"", ""bargain"", ""green areas"", ""mosaic tiles"", ""get away""]"
13466,bahia,5 of 5 bubbles,2015-09-06,Friends,191,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful building"", ""day tour"", ""not busy"", ""recommend""]"
13467,bahia,4 of 5 bubbles,2015-09-05,Friends,478,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""unique design"", ""stunning room"", ""ceilings"", ""carvings"", ""tour guide""]"
13468,bahia,4 of 5 bubbles,2015-09-04,Friends,208,Positive,5,Joy,Not_mentioned,Positive,Positive,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""tranquil"", ""not busy"", ""intriguing"", ""guide information"", ""cheap entry""]"
13469,bahia,4 of 5 bubbles,2015-09-03,,123,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Yes,Not_mentioned,"[""normal palace"", ""not extraordinary"", ""worthwhile""]"
13470,bahia,5 of 5 bubbles,2015-09-03,,127,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""beautiful building"", ""great carvings"", ""lovely""]"
13471,bahia,5 of 5 bubbles,2015-09-03,Couples,229,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""loved"", ""charm"", ""colourful architecture"", ""clean"", ""photo opportunities""]"
13472,bahia,5 of 5 bubbles,2015-09-02,Couples,329,Positive,4,Joy,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Other""]",Cheap,Yes,Not_mentioned,"[""wonderful place"", ""fantastic architecture"", ""lovely gardens"", ""cheap entry"", ""lack of information""]"
13473,bahia,5 of 5 bubbles,2015-09-01,Couples,185,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""well worth"", ""beautiful architecture"", ""painted ceilings"", ""photo opportunities"", ""few visitors""]"
13474,bahia,2 of 5 bubbles,2015-08-30,Solo,334,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,[],Cheap,Not_mentioned,Not_mentioned,"[""smaller"", ""silent rooms"", ""cool rooms"", ""relax"", ""10 dirham""]"
13475,bahia,5 of 5 bubbles,2015-08-29,Couples,186,Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""guided tour"", ""liked"", ""architecture"", ""good conditions""]"
13476,bahia,4 of 5 bubbles,2015-08-29,,103,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""stunning place"", ""worth fee"", ""peaceful"", ""wandering""]"
13477,bahia,5 of 5 bubbles,2015-08-28,,433,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Cheap,Yes,Not_mentioned,"[""inconspicuous entrance"", ""architectural treasures"", ""reasonable price"", ""beautiful garden"", ""stunning woodwork""]"
13478,bahia,3 of 5 bubbles,2015-08-28,,105,Negative,2,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Poor_condition""]",Not_mentioned,No,No,"[""original"", ""unrestored"", ""least interesting"", ""historic sights""]"
13479,bahia,4 of 5 bubbles,2015-08-27,,128,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""spectacular ceilings"", ""gorgeous fireplaces"", ""quiet gardens"", ""cool"", ""cramped""]"
13480,bahia,4 of 5 bubbles,2015-08-26,,522,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""best way"", ""magnificent"", ""quiet courtyards"", ""shady"", ""tranquil"", ""stunning""]"
13481,bahia,5 of 5 bubbles,2015-08-25,,282,Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,"[""Other""]",Not_mentioned,Yes,Not_mentioned,"[""tour guide"", ""fantastic"", ""stories"", ""beautiful decoration"", ""worth guide""]"
13482,bahia,4 of 5 bubbles,2015-08-24,,166,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""must visit"", ""stunning mosaic"", ""old town proximity"", ""other attractions""]"
13483,bahia,4 of 5 bubbles,2015-08-20,,792,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Positive,Positive,"[""Other""]",Not_mentioned,Yes,Not_mentioned,"[""beautiful gardens"", ""peaceful"", ""photo opportunities"", ""clean toilets"", ""helpful staff"", ""must visit""]"
13484,bahia,5 of 5 bubbles,2015-08-18,Couples,369,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""tucked away entrance"", ""amazing mosaics"", ""stucco"", ""well preserved"", ""restored"", ""must see""]"
13485,bahia,4 of 5 bubbles,2015-08-18,Couples,184,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Lack_of_furnishings""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""loved"", ""mosaic"", ""detailed"", ""pretty"", ""good""]"
13486,bahia,5 of 5 bubbles,2015-08-15,,877,Positive,4,Joy,Not_mentioned,Neutral,Positive,Not_mentioned,Positive,"[""Extreme_heat"", ""Hot_floor""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""history"", ""hot"", ""mosaics"", ""nice"", ""helpful""]"
13487,bahia,4 of 5 bubbles,2015-08-15,,231,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Neutral,Positive,[],Fair,Yes,Not_mentioned,"[""nice visit"", ""history"", ""fair fee"", ""photos"", ""recommend""]"
13488,bahia,5 of 5 bubbles,2015-08-14,,400,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Lack_of_explanations""]",Not_mentioned,Yes,Not_mentioned,"[""happy"", ""preserved"", ""wonderful"", ""smell"", ""respite""]"
13489,bahia,3 of 5 bubbles,2015-08-14,Couples,698,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""architecture"", ""mosaic"", ""photo opportunities"", ""good""]"
13490,bahia,5 of 5 bubbles,2015-08-12,Couples,126,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""stunning"", ""top 5s"", ""not miss"", ""Marrakesh""]"
13491,bahia,5 of 5 bubbles,2015-08-12,Couples,183,Positive,4,Neutral,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,"[""Lack_of_explanations""]",Not_mentioned,Yes,Not_mentioned,"[""tour"", ""local guide"", ""history"", ""worth going""]"
13492,bahia,3 of 5 bubbles,2015-08-12,Couples,222,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Over_hyped"", ""Underwhelming""]",Not_mentioned,No,No,"[""empty"", ""underwhelming"", ""over hyped"", ""tiled""]"
13493,bahia,3 of 5 bubbles,2015-08-11,Couples,166,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Not_unique""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""riad"", ""pretty"", ""Moroccan house"", ""average""]"
13494,bahia,4 of 5 bubbles,2015-08-08,,131,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Lack_of_furnishings""]",Not_mentioned,Yes,Not_mentioned,"[""lovely"", ""amazing architecture"", ""mosaics"", ""sparse"", ""worth a visit""]"
13495,bahia,3 of 5 bubbles,2015-08-07,Friends,309,Positive,4,Neutral,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""nice place"", ""architecture"", ""tour guide"", ""history"", ""Marrakech""]"
13496,bahia,5 of 5 bubbles,2015-08-06,,215,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""loved"", ""favorite place"", ""beautiful architecture"", ""detailed works""]"
13497,bahia,4 of 5 bubbles,2015-08-06,Friends,147,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""recommended"", ""beautiful"", ""Islamic design"", ""architecture""]"
13498,bahia,5 of 5 bubbles,2015-08-05,,120,Positive,5,Joy,Positive,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""lovely"", ""tranquil"", ""gardens"", ""no hassle"", ""safe""]"
13499,bahia,4 of 5 bubbles,2015-08-03,Couples,423,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Renovations""]",Not_mentioned,Yes,Not_mentioned,"[""easy to find"", ""photographic"", ""colorful"", ""amazing"", ""worth a visit""]"
13500,bahia,5 of 5 bubbles,2015-08-01,Couples,365,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""pleasing design"", ""views"", ""architectural feature"", ""brilliant""]"
13501,bahia,4 of 5 bubbles,2015-08-01,Couples,207,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,"[""Lack_of_information""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""photogenic"", ""garden"", ""tile work"", ""carvings"", ""audio guide""]"
13502,bahia,4 of 5 bubbles,2015-07-29,Couples,125,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""nice"", ""worth it"", ""photographs"", ""Marrakech""]"
13503,bahia,3 of 5 bubbles,2015-07-29,,239,Neutral,2,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Negative,"[""Lack_of_furnishings_or_exhibits""]",Cheap,No,Not_mentioned,"[""cheap"", ""so-so"", ""empty walls"", ""small garden"", ""ceramics""]"
13504,bahia,4 of 5 bubbles,2015-07-29,Friends,180,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""well-preserved"", ""history"", ""beautifully decorated"", ""good to visit""]"
13505,bahia,4 of 5 bubbles,2015-07-26,,114,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Neutral,"[""Poor_condition"", ""Ongoing_restoration""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""nice"", ""run down"", ""ceilings"", ""restoration work""]"
13506,bahia,5 of 5 bubbles,2015-07-25,Friends,140,Neutral,3,Surprise,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""wives"", ""concubines"", ""history"", ""Harlem""]"
13507,bahia,4 of 5 bubbles,2015-07-22,Friends,143,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""small entrance fee"", ""worth a visit"", ""half hour""]"
13508,bahia,3 of 5 bubbles,2015-07-21,Couples,234,Neutral,2,Disappointment,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Limited_access""]",Not_mentioned,No,Not_mentioned,"[""beautiful orange grove"", ""disappointing"", ""mosaic tiles"", ""closed off""]"
13509,bahia,5 of 5 bubbles,2015-07-20,Couples,168,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""well preserved"", ""mosaic tiled rooms"", ""wooden carvings"", ""worth a visit""]"
